UNID,PDIR,fullstreet,PBUILD,PSTREET,PSTREETTYPE,PSTREETSUF,PSUITE,PCITY,PSTATE,PCODE,Latitude,Longitude,"Accuracy Score","Accuracy Type",Number,Street,City,State,County,Zip,Country,Source
1C9E485D44AFAEA588257308006FBF90,," Mobile",,Mobile,,,"MOBILE #",Arlington,VA,,38.885484,-77.099113,1,place,,,Arlington,VA,"Arlington County",22201,US,"TIGER/Line® dataset from the US Census Bureau"
1CD5BB8E5A5AAC4388256BF80074819F,,"4805 Columbia Pike",4805,"Columbia Pike",,,,Arlington,VA,22204,38.85691,-77.109046,1,rooftop,4805,"Columbia Pike",Arlington,VA,"Arlington County",22204,US,Arlington
1CF6A568DF26D1C585257AD40061706C,,"2622-A N Pershing Dr",2622-A,"N Pershing Dr",,,,Arlington,VA,22201,38.880324,-77.089544,0.9,rooftop,2622,"N Pershing Dr",Arlington,VA,"Arlington County",22201,US,Arlington
1D0AEB46A05BC0D385257FC00069D830,,"1600 S Eads St",1600,"S Eads St",,,,Arlington,VA,22202,38.858584,-77.054259,1,rooftop,1600,"S Eads St",Arlington,VA,"Arlington County",22202,US,Arlington
1D2C1E8CD67E064485257F6A005353E5,," Mobile",,Mobile,,,,Arlington,VA,,38.885484,-77.099113,1,place,,,Arlington,VA,"Arlington County",22201,US,"TIGER/Line® dataset from the US Census Bureau"
1DB4253DC3C104EE8525812B00567AD2,,"933 N Quincy St",933,"N Quincy St",,,,Arlington,VA,22203,38.881843,-77.107489,1,rooftop,933,"N Quincy St",Arlington,VA,"Arlington County",22203,US,Arlington
1DD1E3A3821A1AC18525817E0070F4EF,,"1901 N Moore Street",1901,"N Moore Street",,,,Arlington,VA,22209,38.897608,-77.071197,1,rooftop,1901,"N Moore St",Arlington,VA,"Arlington County",22209,US,Arlington
1DF685C348AD684E85256F310055290D,,"2200-D Crystal Dr",2200-D,"Crystal Dr",,,,Arlington,VA,22202,38.854318,-77.04998,0.9,rooftop,2200,"Crystal Dr",Arlington,VA,"Arlington County",22202,US,Arlington
1E094D417162719188256BF8007485B3,,"4100 Vacation Lane",4100,"Vacation Lane",,,,Arlington,VA,22207,38.900501,-77.111212,1,rooftop,4100,"Vacation Ln",Arlington,VA,"Arlington County",22207,US,Arlington
1E43618A735518C7852578D400508650,,"3650 S Glebe Rd",3650,"S Glebe Rd",,,,Arlington,VA,22202,38.842419,-77.050857,1,rooftop,3650,"S Glebe Rd",Arlington,VA,"Arlington County",22202,US,Arlington
1E4CAB14E0E7432588256BF8007484E1,,"3809 & 3813 Washington Blvd","3809 & 3813","Washington Blvd",,,,Arlington,VA,22201,38.885484,-77.099113,0.33,place,,,Arlington,VA,"Arlington County",22201,US,"TIGER/Line® dataset from the US Census Bureau"
1E7948FB8BB67F8D8525807200576112,,"568 12th Street South",568,"12th Street South",,,,Arlington,VA,22202,38.862527,-77.056322,1,rooftop,568,"12th St S",Arlington,VA,"Arlington County",22202,US,Arlington
1ECA0C6E42A6638E8525744F006541A9,,"1225 S. Clark St",1225,"S. Clark St",,,,Arlington,VA,22202,38.862056,-77.05027,1,rooftop,1225,"S Clark St",Arlington,VA,"Arlington County",22202,US,Arlington
1ECD9B68D3108FED8525711F004E7EC8,,"1435 N Courthouse Rd",1435,"N Courthouse Rd",,,,Arlington,VA,22201,38.890368,-77.083297,1,rooftop,1435,"N Courthouse Rd",Arlington,VA,"Arlington County",22201,US,Arlington
1EEF87DE5FBE45D488256BF80074829F,,"1100 S Hayes St C-2",1100,"S Hayes St C-2",,,"Lower Lev",Arlington,VA,22202,38.863731,-77.060561,1,rooftop,1100,"S Hayes St",Arlington,VA,"Arlington County",22202,US,Arlington
1F6A8B6AED8A9575852578BD006109EB,,"1220 N. Fillmore Suite # 100",1220,"N. Fillmore Suite # 100",,,,Arlington,VA,22201,38.887339,-77.093262,1,rooftop,1220,"N Fillmore St",Arlington,VA,"Arlington County",22201,US,Arlington
1F9D14C1BC6AF2A185257A1B005F6B38,,"1100 S Hayes St Ste VC11",1100,"S Hayes St Ste VC11",,,,Arlington,VA,22202,38.863731,-77.060561,1,rooftop,1100,"S Hayes St",Arlington,VA,"Arlington County",22202,US,Arlington
1FAEE31240BD04D688256BF8007488C7,,"913 S 23rd St",913,"S 23rd St",,,,Arlington,VA,22202,38.853423,-77.062019,1,rooftop,913,"23rd St S",Arlington,VA,"Arlington County",22202,US,Arlington
1FE7F509FA7C20B6882581A1004E257A,," Rosslyn",,Rosslyn,,,,Arlington,VA,,38.885484,-77.099113,1,place,,,Arlington,VA,"Arlington County",22201,US,"TIGER/Line® dataset from the US Census Bureau"
206A626059A09B1C882572F9006779A4,,"4401 Wilson Blvd",4401,"Wilson Blvd",,,,Arlington,VA,22203,38.880418,-77.1134,1,rooftop,4401,"Wilson Blvd",Arlington,VA,"Arlington County",22203,US,Arlington
208B4B558CF3002F852580B500751A78,,"3811 Fairfax Dr Unit # B",3811,"Fairfax Dr Unit # B",,,,Arlington,VA,22203,38.882734,-77.105867,1,rooftop,3811,"Fairfax Dr",Arlington,VA,"Arlington County",22203,US,Arlington
209DF11C1706BCFB8525827A006956D5,,"1919 N. Lynn St # 300",1919,"N. Lynn St # 300",,,,Arlington,VA,22209,38.897578,-77.07047,1,rooftop,1919,"N Lynn St",Arlington,VA,"Arlington County",22209,US,Arlington
212CD21F24C485BD88256BF800748111,,"105 N Thomas St",105,"N Thomas St",,,,Arlington,VA,22203,38.87113,-77.104411,1,rooftop,105,"N Thomas St",Arlington,VA,"Arlington County",22203,US,Arlington
21627689C1A390A086257E35006E092F,,"901 N Stuart St #117",901,"N Stuart St #117",,,,Arlington,VA,22203,38.881683,-77.111424,1,rooftop,901,"N Stuart St",Arlington,VA,"Arlington County",22203,US,Arlington
21DFF0BB1E6970E285257CBB0054E462,," WNA-Terminal A-Pre Security-Space#",,"WNA-Terminal A-Pre Security-Space#",,,,Washington,VA,20001,38.90724,-77.019899,0.9,street_center,,"N St NW",Washington,DC,"District of Columbia",20001,US,"TIGER/Line® dataset from the US Census Bureau"
21E251BCF64BDAFA85257B6D0050286C,," Mobile",,Mobile,,,"MOBILE #",Arlington,VA,,38.885484,-77.099113,1,place,,,Arlington,VA,"Arlington County",22201,US,"TIGER/Line® dataset from the US Census Bureau"
2253226C3FBC4B268525781D00519625,,"6730 Lee Hwy",6730,"Lee Hwy",,,,Arlington,VA,22205,38.888205,-77.160274,1,rooftop,6730,"Lee Hwy",Arlington,VA,"Arlington County",22205,US,Arlington
22D397B39596B89F882573FC00754AC0,,"1320-A N Veitch St",1320-A,"N Veitch St",,,,Arlington,VA,22201,38.888853,-77.085463,0.9,rooftop,1320,"N Veitch St",Arlington,VA,"Arlington County",22201,US,Arlington
22DEF31AF34D9C1A88257276006A7BFA,,"1200 N Courthouse Rd",1200,"N Courthouse Rd",,,,Arlington,VA,22201,38.887694,-77.084175,1,rooftop,1200,"N Courthouse Rd",Arlington,VA,"Arlington County",22201,US,Arlington
230BB72D02059C1D88256BF800748340,,"1533 Clarendon Blvd",1533,"Clarendon Blvd",,,,Arlington,VA,22209,38.893911,-77.075775,1,rooftop,1533,"Clarendon Blvd",Arlington,VA,"Arlington County",22209,US,Arlington
231158169BC4863988256BF8007483A5,,"526 S 23rd St",526,"S 23rd St",,,,Arlington,VA,22202,38.853177,-77.05422,1,rooftop,526,"23rd St S",Arlington,VA,"Arlington County",22202,US,Arlington
23330AA2DCD3411D882575FA00541588,,"1401 N Adams",1401,"N Adams",,,,Arlington,VA,22201,38.889568,-77.087212,1,rooftop,1401,"N Adams St",Arlington,VA,"Arlington County",22201,US,Arlington
237BDF4F3178F48A85257FD20068D6FE,,"1121 N 19th St",1121,"N 19th St",,,,Arlington,VA,22209,38.897217,-77.070075,1,rooftop,1121,"19th St N",Arlington,VA,"Arlington County",22209,US,Arlington
23D4A4C71C4DEBE385257FC700539E3A,,"3137 Wilson Blvd",3137,"Wilson Blvd",,,,Arlington,VA,22201,38.887072,-77.095843,1,rooftop,3137,"Wilson Blvd",Arlington,VA,"Arlington County",22201,US,Arlington
23DAC6F317511CA188256BF800748660,,"1200 S Fern St",1200,"S Fern St",,,,Arlington,VA,22202,38.861193,-77.057315,1,rooftop,1200,"S Fern St",Arlington,VA,"Arlington County",22202,US,Arlington
24583079B5E319C2882574B400610361,,"2345 Crystal Dr",2345,"Crystal Dr",,,"Suite 190",Arlington,VA,22202,38.852865,-77.04859,1,rooftop,2345,"Crystal Dr",Arlington,VA,"Arlington County",22202,US,Arlington
245F58228DF80A4B85257B5E004AB8B8,," Rosslyn/Ballston",,Rosslyn/Ballston,,,,Arlington,VA,,38.885484,-77.099113,1,place,,,Arlington,VA,"Arlington County",22201,US,"TIGER/Line® dataset from the US Census Bureau"
24C82D2DF3D50E818525745200609274,,"1401 S. Clark St #80",1401,"S. Clark St #80",,,,Arlington,VA,22202,38.861025,-77.050738,1,rooftop,1401,"S Clark St",Arlington,VA,"Arlington County",22202,US,Arlington
24D361E5D69A79A6882581290066393D,,"4037 Campbell Ave",4037,"Campbell Ave",,,,Arlington,VA,22206,38.841073,-77.08808,1,rooftop,4037,"Campbell Ave",Arlington,VA,"Arlington County",22206,US,Arlington
24F279AC0ED5D62D85257F6400706971,,"5135 Lee Hwy",5135,"Lee Hwy",,,,Arlington,VA,22207,38.896637,-77.131831,1,rooftop,5135,"Lee Hwy",Arlington,VA,"Arlington County",22207,US,Arlington
25336DF35E68F0AF8525828800506DC5,," Mobile",,Mobile,,,,Arlington,VA,22204,38.860335,-77.100868,1,place,,,Arlington,VA,"Arlington County",22204,US,"TIGER/Line® dataset from the US Census Bureau"
255C0F15B7F7EE258525823B005A6AC9,,"1235 S. Clark St R-105",1235,"S. Clark St R-105",,,,Arlington,VA,22202,38.861587,-77.050829,1,rooftop,1235,"S Clark St",Arlington,VA,"Arlington County",22202,US,Arlington
2605B90B064D14FD88256BF8007482E9,,"5880 Washington Blvd",5880,"Washington Blvd",,,,Arlington,VA,22205,38.88547,-77.141976,1,rooftop,5880,"Washington Blvd",Arlington,VA,"Arlington County",22205,US,Arlington
262E84C2B906C0BA88256BF80074813C,,"1527 Clarendon Blvd",1527,"Clarendon Blvd",,,,Arlington,VA,22209,38.893923,-77.075015,1,rooftop,1527,"Clarendon Blvd",Arlington,VA,"Arlington County",22209,US,Arlington
264EC2C66989F1BB8825765F0057EB78,,"1025 N Fillmore St Ste H",1025,"N Fillmore St Ste H",,,,Arlington,VA,22201,38.885572,-77.092555,1,rooftop,1025,"N Fillmore St",Arlington,VA,"Arlington County",22201,US,Arlington
2664D5E3BCE0B5818825754E004F7BD3,,"4809 Columbia Pike",4809,"Columbia Pike",,,,Arlington,VA,22204,38.856937,-77.109187,1,rooftop,4809,"Columbia Pike",Arlington,VA,"Arlington County",22204,US,Arlington
26691D5E9CB91B6C85257E62004E3443,," WNA-Terminal B/C Post-Security Spa",,"WNA-Terminal B/C Post-Security Spa",,,,Arlington,VA,,38.885484,-77.099113,1,place,,,Arlington,VA,"Arlington County",22201,US,"TIGER/Line® dataset from the US Census Bureau"
2669FAE3133A755485257C38004C6E78,,"320 S 23rd St, #50",320,"S 23rd St, #50",,,,Arlington,VA,22202,38.85309,-77.051229,1,rooftop,320,"23rd St S",Arlington,VA,"Arlington County",22202,US,Arlington
26954F1C5EB5ED2588256BF800748662,,"6060 Wilson Blvd",6060,"Wilson Blvd",,,,Arlington,VA,22205,38.87164,-77.143787,1,rooftop,6060,"Wilson Blvd",Arlington,VA,"Arlington County",22205,US,Arlington
26ADF139BA286E2585258279004643F7,,"Mobile 3217 10th Street North",Mobile,"3217 10th Street North",,,,Arlington,VA,22201,38.885484,-77.099113,1,place,,,Arlington,VA,"Arlington County",22201,US,"TIGER/Line® dataset from the US Census Bureau"
26DF92FC9E8AC75785257DAA0077E85E,,"1713 Wilson Blvd",1713,"Wilson Blvd",,,,Arlington,VA,22209,38.894263,-77.078655,1,rooftop,1713,"Wilson Blvd",Arlington,VA,"Arlington County",22209,US,Arlington
26E630B4EDD4188685257F6400748644,," WNA-Teminal C Space 5/6",,"WNA-Teminal C Space 5/6",,,,Arlington,VA,20001,38.90724,-77.019899,0.9,street_center,,"N St NW",Washington,DC,"District of Columbia",20001,US,"TIGER/Line® dataset from the US Census Bureau"
27411B593578E61E8825733800688A08,,"2300 Wilson Blvd #140",2300,"Wilson Blvd #140",,,,Arlington,VA,22201,38.890557,-77.087108,1,rooftop,2300,"Wilson Blvd",Arlington,VA,"Arlington County",22201,US,Arlington
27A6BB398C650AD58825814D004B81E0,," Mobile",,Mobile,,,,Arlington,VA,22204,38.860335,-77.100868,1,place,,,Arlington,VA,"Arlington County",22204,US,"TIGER/Line® dataset from the US Census Bureau"
27ABF4E67B8AE05388256BF8007485F2,,"900 Army Navy Dr",900,"Army Navy Dr",,,,Arlington,VA,22202,38.865396,-77.061912,1,rooftop,900,"Army Navy Dr",Arlington,VA,"Arlington County",22202,US,Arlington
27E43AB6FC3A9CE28525785C0056F4DA,,"2301 Columbia Pike # 100",2301,"Columbia Pike # 100",,,,Arlington,VA,22204,38.863877,-77.082764,1,rooftop,2301,"Columbia Pike",Arlington,VA,"Arlington County",22204,US,Arlington
27F4C8D0375CE63B8525813F00692DE9,,"2501B N. Harrison St.",2501B,"N. Harrison St.",,,,Arlington,VA,22207,38.897594,-77.138687,1,rooftop,2501,"N Harrison St",Arlington,VA,"Arlington County",22207,US,Arlington
27FCE5DFC841FD71882581D20071B0C9,,"925 N Garfield Street Suite A",925,"N Garfield Street Suite A",,,,Arlington,VA,22201,38.883794,-77.093252,1,rooftop,925,"N Garfield St",Arlington,VA,"Arlington County",22201,US,Arlington
281F50410FB6C7BE88256BF8007483AC,,"2440 Wilson Blvd",2440,"Wilson Blvd",,,,Arlington,VA,22201,38.890324,-77.088412,1,rooftop,2440,"Wilson Blvd",Arlington,VA,"Arlington County",22201,US,Arlington
2889B1B7A88A118F85257FD4005C7537,," Ronald Reagan Washington National",,"Ronald Reagan Washington National",,,,Washington,VA,20001,38.911936,-77.016719,0.4,place,,,Washington,DC,"District of Columbia",20001,US,"TIGER/Line® dataset from the US Census Bureau"
2964EC335F05EBA985257A1300513457,,"1301 S Joyce St D-10",1301,"S Joyce St D-10",,,,Arlington,VA,22202,38.862826,-77.063199,1,rooftop,1301,"S Joyce St",Arlington,VA,"Arlington County",22202,US,Arlington
2988A2E22657726488256BF800748260,,"2711 Wilson Blvd",2711,"Wilson Blvd",,,,Arlington,VA,22201,38.889642,-77.091002,1,rooftop,2711,"Wilson Blvd",Arlington,VA,"Arlington County",22201,US,Arlington
2989E0E658A8A49A85257FA000512912,," Courthouse Rd & Wilson Blvd/Ballst",,"Courthouse Rd & Wilson Blvd/Ballst",,,,Arlington,VA,22204,38.869138,-77.081302,0.9,street_center,,"S Courthouse Rd",Arlington,VA,"Arlington County",22204,US,"TIGER/Line® dataset from the US Census Bureau"
29DCC5B5C5F46CE98825731C00461080,,"3600 S Glebe Rd",3600,"S Glebe Rd",,,,Arlington,VA,22202,38.842371,-77.05168,1,rooftop,3600,"S Glebe Rd",Arlington,VA,"Arlington County",22202,US,Arlington
29F64A353874AC7D882576E9006DB887,,"558 S 23rd St",558,"S 23rd St",,,,Arlington,VA,22202,38.853209,-77.054898,1,rooftop,558,"23rd St S",Arlington,VA,"Arlington County",22202,US,Arlington
2A484CBE4BC0E73488256BF80074811B,,"6550 N 26th St",6550,"N 26th St",,,,Arlington,VA,22213,38.892564,-77.159319,0.8,rooftop,6550,"26th St N",Arlington,VA,"Arlington County",22213,US,Arlington
2A5C954D1C98858788256BF800748318,,"5123 Lee Hwy",5123,"Lee Hwy",,,,Arlington,VA,22207,38.896635,-77.131516,1,rooftop,5123,"Lee Hwy",Arlington,VA,"Arlington County",22207,US,Arlington
2A624FFDABB85823852570FF005AA0EB,,"2406 Columbia Pike",2406,"Columbia Pike",,,,Arlington,VA,22204,38.863266,-77.083613,1,rooftop,2406,"Columbia Pike",Arlington,VA,"Arlington County",22204,US,Arlington
2B1858055B8E886C882572B2006A805A,,"3195 Wilson Blvd",3195,"Wilson Blvd",,,,Arlington,VA,22201,38.886322,-77.096805,1,rooftop,3195,"Wilson Blvd",Arlington,VA,"Arlington County",22201,US,Arlington
2B95EA0A53E1BC3D88256BF800748276,,"2807 N Glebe Rd",2807,"N Glebe Rd",,,,Arlington,VA,22207,38.905918,-77.1289,1,rooftop,2807,"N Glebe Rd",Arlington,VA,"Arlington County",22207,US,Arlington
2BEB988D3269B1C188256BF80074814B,,"1501 Arlington Blvd #1250",1501,"Arlington Blvd #1250",,,,Arlington,VA,22209,38.891647,-77.07529,1,rooftop,1501,"Arlington Blvd",Arlington,VA,"Arlington County",22209,US,Arlington
2C7D0D1CB2D508AE88256BF800748314,,"1503 Columbia Pike",1503,"Columbia Pike",,,,Arlington,VA,22204,38.867011,-77.070554,1,rooftop,1503,"Columbia Pike",Arlington,VA,"Arlington County",22204,US,Arlington
2CA24866AFAFA34F88257519005531CD,," Mobile",,Mobile,,,,Arlington,VA,,38.885484,-77.099113,1,place,,,Arlington,VA,"Arlington County",22201,US,"TIGER/Line® dataset from the US Census Bureau"
2CA8FC99732CA32888256BF8007485EF,,"1100 S Hayes St #108 & CD-10",1100,"S Hayes St #108 & CD-10",,,,Arlington,VA,22202,38.863731,-77.060561,1,rooftop,1100,"S Hayes St",Arlington,VA,"Arlington County",22202,US,Arlington
2CCC4498E5DB063688256BF800748215,,"4817 Lee Hwy",4817,"Lee Hwy",,,,Arlington,VA,22207,38.896888,-77.125863,1,rooftop,4817,"Lee Hwy",Arlington,VA,"Arlington County",22207,US,Arlington
2CDAA242838D5E3B85257E360049DF17,,"1100 S Hayes St # VC02",1100,"S Hayes St # VC02",,,,Arlington,VA,22202,38.863731,-77.060561,1,rooftop,1100,"S Hayes St",Arlington,VA,"Arlington County",22202,US,Arlington
2D2EBDDF14DE4E1085257ABC004F74FF,,"4763 Lee Hwy",4763,"Lee Hwy",,,,Arlington,VA,22207,38.897484,-77.124248,1,rooftop,4763,"Lee Hwy",Arlington,VA,"Arlington County",22207,US,Arlington
2D37850D27C595BF882576740057AF37,,"4271 Campbell Ave",4271,"Campbell Ave",,,,Arlington,VA,22206,38.841792,-77.089525,1,rooftop,4271,"Campbell Ave",Arlington,VA,"Arlington County",22206,US,Arlington
2D4491F016ADDE91852581280049980B,," 901 N Start Street",,"901 N Start Street",,,,Arlington,VA,,38.881683,-77.111424,1,rooftop,901,"N Stuart St",Arlington,VA,"Arlington County",22203,US,Arlington
2D45583D0B0F563B85257B470060F624,,"2249-B Shirlington Rd",2249-B,"Shirlington Rd",,,,Arlington,VA,22206,38.849193,-77.084148,0.9,rooftop,2249,"Shirlington Rd",Arlington,VA,"Arlington County",22206,US,Arlington
2D9A5FE63B86453585257C5F0073EBC7,,"2201 N.Westmoreland Street",2201,"N.Westmoreland Street",,,,Arlington,VA,22213,38.894898,-77.162829,0.33,place,,,Arlington,VA,"Arlington County",22213,US,"TIGER/Line® dataset from the US Census Bureau"
2DAB9017A8C3F7558525799E00579C8A,,"2000 N 15th St Suite # G3",2000,"N 15th St Suite # G3",,,,Arlington,VA,22201,38.89067,-77.082263,0.8,rooftop,2000,"15th St N",Arlington,VA,"Arlington County",22201,US,Arlington
2DABFB26154865258525808B00773826,,"5151 Lee Hwy",5151,"Lee Hwy",,,,Arlington,VA,22207,38.896638,-77.132306,1,rooftop,5151,"Lee Hwy",Arlington,VA,"Arlington County",22207,US,Arlington
2DB5A342BF3FE75985257E6F005EEF21,,"300 Corporate Blvd",300,"Corporate Blvd",,,,Arlington,VA,,38.885484,-77.099113,0.33,place,,,Arlington,VA,"Arlington County",22201,US,"TIGER/Line® dataset from the US Census Bureau"
2E0DD32D74AC07D785258187005104C2,,"1800 N Lynn Street Suite G116",1800,"N Lynn Street Suite G116",,,,Arlington,VA,22209,38.896124,-77.071008,1,rooftop,1800,"N Lynn St",Arlington,VA,"Arlington County",22209,US,Arlington
2E2BC848D61FAF2185257FF00051D13F,," Mobile",,Mobile,,,"MOBILE #",Arlington,VA,,38.885484,-77.099113,1,place,,,Arlington,VA,"Arlington County",22201,US,"TIGER/Line® dataset from the US Census Bureau"
2E42BF4A32F8A4BB8825759F004FECC7,,"4115-A Campbell Ave",4115-A,"Campbell Ave",,,,Arlington,VA,22206,38.841097,-77.089212,0.9,rooftop,4115,"Campbell Ave",Arlington,VA,"Arlington County",22206,US,Arlington
2E432824D4F1B232882573930064C7D3,,"4200 Campbell Avenue",4200,"Campbell Avenue",,,,Arlington,VA,22206,38.841004,-77.090132,1,rooftop,4200,"Campbell Ave",Arlington,VA,"Arlington County",22206,US,Arlington
2EDC1B97E05ED22285256FF10050B57B,,"1401 Wilson Blvd",1401,"Wilson Blvd",,,,Arlington,VA,22209,38.895541,-77.073589,1,rooftop,1401,"Wilson Blvd",Arlington,VA,"Arlington County",22209,US,Arlington
2EE9520510549A53882574DE005BA251,,"1100 S Hayes St",1100,"S Hayes St",,,M1,Arlington,VA,22202-,38.863731,-77.060561,1,rooftop,1100,"S Hayes St",Arlington,VA,"Arlington County",22202,US,Arlington
2F2D3BE06BCCAF5B852580A4004A2A4D,," Mobile",,Mobile,,,,Arlington,VA,22204,38.860335,-77.100868,1,place,,,Arlington,VA,"Arlington County",22204,US,"TIGER/Line® dataset from the US Census Bureau"
2F31F1F4802E98D488256BF800748442,,"33 N Fillmore St",33,"N Fillmore St",,,,Arlington,VA,22201,38.874971,-77.089158,1,rooftop,33,"N Fillmore St",Arlington,VA,"Arlington County",22201,US,Arlington
2F74A45212DDD89D85257F4D0076DB81,,"1425 S Eads St",1425,"S Eads St",,,,Arlington,VA,22202,38.860361,-77.053328,1,rooftop,1425,"S Eads St",Arlington,VA,"Arlington County",22202,US,Arlington
2F9985DCF0958F8088256BF800748346,,"4811 Lee Hwy",4811,"Lee Hwy",,,,Arlington,VA,22207,38.896963,-77.1257,1,rooftop,4811,"Lee Hwy",Arlington,VA,"Arlington County",22207,US,Arlington
302149D4371213C585258043006706F6,,"2607 Wilson Blvd",2607,"Wilson Blvd",,,,Arlington,VA,22201,38.890054,-77.089999,1,rooftop,2607,"Wilson Blvd",Arlington,VA,"Arlington County",22201,US,Arlington
306EA4C4727E477385257E9900575EAD,,"1500 Wilson Blvd #102",1500,"Wilson Blvd #102",,,,Arlington,VA,22209,38.894502,-77.074493,1,rooftop,1500,"Wilson Blvd",Arlington,VA,"Arlington County",22209,US,Arlington
309E70FC6B37B2F585257AE1006FCE14,,"2525 Lee Hwy",2525,"Lee Hwy",,,,Arlington,VA,22201,38.89516,-77.091031,1,rooftop,2525,"Lee Hwy",Arlington,VA,"Arlington County",22201,US,Arlington
30A3B82981F7A75788256BF8007482F3,,"2625 Wilson Blvd",2625,"Wilson Blvd",,,,Arlington,VA,22201,38.889962,-77.090235,1,rooftop,2625,"Wilson Blvd",Arlington,VA,"Arlington County",22201,US,Arlington
3107188694D8DD7685257995005FB004,,"5232 Lee Hwy",5232,"Lee Hwy",,,,Arlington,VA,22207,38.896095,-77.134393,1,rooftop,5232,"Lee Hwy",Arlington,VA,"Arlington County",22207,US,Arlington
312039A89DC3C8B38525800B0046263E,," Ballston & Courthouse",,"Ballston & Courthouse",,,"MOBILE #0",Arlington,VA,,38.885484,-77.099113,1,place,,,Arlington,VA,"Arlington County",22201,US,"TIGER/Line® dataset from the US Census Bureau"
3120D523CB93BA4F85257DC4005B7523,,"2500 N Harrison St",2500,"N Harrison St",,,,Arlington,VA,22207,38.896974,-77.139361,1,rooftop,2500,"N Harrison St",Arlington,VA,"Arlington County",22207,US,Arlington
